username,GTS,cluster_name
thassiadevilart,17.868646321137636,Weak
Andreaswt,17.864448995374673,Weak
lkkushan101,17.823118085894713,Weak
janoglezcampos,17.817135354708533,Weak
IlayTamvan,17.757138660995395,Weak
ToyoDAdoubiBackup,17.635047183300674,Weak
Smi1eSEC,17.611673449147453,Weak
drobcosta,17.516267575493448,Weak
joshkar,17.315206125662403,Weak
cryptoicon1,17.30390953202097,Weak
Bruno-Milford,17.289719965476433,Weak
Ross1337,17.28251278768145,Weak
DrFlower,17.255928505630564,Weak
YutaroOgawa,17.21249558900378,Weak
emilkowalski,17.206941082342215,Weak
CTF-MissFeng,17.16070075282141,Weak
PKUanonym,17.131599508605497,Weak
judygab,17.07156662377705,Weak
kangjianwei,16.996334437007643,Weak
Gonkee,16.973579550215785,Weak
Micke-K,16.899135693367327,Weak
Rev3rseSecurity,16.88015070147565,Weak
Ivan1ee,16.809973026456294,Weak
vbuterin,16.773995464375496,Weak
r0eXpeR,16.753134809832947,Weak
marknemesis,16.75065425072436,Weak
H4de5-7,16.718457227930635,Weak
jjqqkk,16.663375888101907,Weak
urazakgul,16.653272172728247,Weak
b1u3b3rr7,16.64977197696164,Weak
noncebits,16.47969469810166,Weak
bittentech,16.468185339658604,Weak
groaxd,16.44749680928003,Weak
mad-daniel,16.36318251852532,Weak
hoaphantn7604,16.315950395851605,Weak
DorianDesings,16.23584685472423,Weak
TengerTechnologies,16.23491705141152,Weak
Code-Bullet,16.222842960959273,Weak
passerby-b,16.217988000514215,Weak
Essaadani,16.188173505888212,Weak
EricMF,16.0653057112449,Weak
w-okada,15.893315231626282,Weak
lan-tianxiang,15.861333649207182,Weak
AUTOMATIC1111,15.781373555814586,Weak
AreYouQQ,15.750331104867033,Weak
Sophia-11,15.707432113714024,Weak
FDX100,15.622094014517359,Weak
collinsmc23,15.621421552760744,Weak
vodkabebi,15.614069625317438,Weak
jmir1,15.584112704069408,Weak
melissapalhano,15.539252882957449,Weak
kancotdiq,15.537660778435438,Weak
bytesenseidk,15.51202911247086,Weak
cat-milk,15.49373958491157,Weak
programthink,15.4618991077337,Weak
CodeWithHarry,15.384777366370354,Weak
alexlorenlee,15.287449689877779,Weak
top0910,15.258107543220707,Weak
Avangelista,15.245846450995284,Weak
breakwa11,15.224215042568865,Weak
switchablenorms,15.20324700228187,Weak
makoto56,15.20173873468432,Weak
margittennosaar,15.175837557146256,Weak
Aroluyoa,15.14097908676144,Weak
Xavi7988,15.093225420189182,Weak
erdongchanyo,15.07837553285815,Weak
NerFoundation,15.032583006335738,Weak
G-MAKROGLOU,14.953331089791892,Weak
librarian-pku,14.935208778498328,Weak
unwriter,14.919873765502807,Weak
jacobdevlin-google,14.795151078190113,Weak
yaroslavmatei,14.764854332827625,Weak
mxmnk,14.723980641816045,Weak
gh0x0st,14.644841432453081,Weak
arix-7x,14.598860606425198,Weak
Adel-Nasim,14.592589051396807,Weak
FR13ND8,14.465223803247639,Weak
striver79,14.45665978353112,Weak
MobileTokenBank,14.419586021116132,Weak
thehookup,14.400248744904857,Weak
salyboy,14.357536056642761,Weak
MSWorkers,14.324638050221814,Weak
BeichenDream,14.27628755326203,Weak
ShafigullinIK,14.178569743694446,Weak
mshumer,14.15589158351679,Weak
mhshahib,14.040337435079046,Weak
mastermndio,14.02358113545407,Weak
shadow5688,13.896626369963595,Weak
ExpLife0011,13.853898614638027,Weak
Karolyna84,13.797078175636898,Weak
dithiane,13.658892676125593,Weak
bobbyferrer,13.527075355045284,Weak
anynamefordeletingthis,13.366456810249083,Weak
strawberryhacker,13.353821202776349,Weak
nishant-Tiwari24,13.286001780595114,Weak
hasantare,13.274709812542952,Weak
chainwhisper,13.252191707159621,Weak
mspaintmsi,13.19626166225925,Weak
tonic-6101,13.194013811588881,Weak
r0ckysec,13.137310813897841,Weak
1n7erface,13.03085292310461,Weak
manna-harbour,13.016419293843597,Weak
finleytianhe,12.881778254832263,Weak
atrandys,12.705446086642198,Weak
sobergou,12.583049155775122,Weak
zemeister23,12.551585237814137,Weak
zgrdmr80,12.500761032830482,Weak
dinizmariana,12.41369171826129,Weak
whitehatjr,12.412002932159211,Weak
cube0x0,12.411031554778582,Weak
Winsletpp,12.389934159959608,Weak
Sunert,12.370956965947478,Weak
h0mbre,12.27930492130308,Weak
Natassha,12.258671003931859,Weak
ethereal-vx,12.20845910766971,Weak
Davidjos03,12.15823763099138,Weak
STAR-Yuanwei-Liu,12.152074144159862,Weak
tinkersec,12.091205892565654,Weak
csseky,12.07018886115965,Weak
www-root,12.044299272539995,Weak
riyabansal98,11.988377073436958,Weak
NHPT,11.971242309287867,Weak
aaronwangy,11.95435809054738,Weak
TanTanDev,11.86692304846499,Weak
QIDITECH,11.852784273456656,Weak
vihaankapoor,11.648665826851044,Weak
usmanashrf,11.504657956962909,Weak
VegaBobo,11.475643080549425,Weak
yusufs35,11.468837040648793,Weak
kodibae,11.453546920680331,Weak
yinwang0,11.319273080853435,Weak
alexngn,11.277002011894425,Weak
kurtispykes,11.263520327474296,Weak
MrXyfir,11.253681165614893,Weak
DanielPetelin,11.236515998006581,Weak
CraftyBoss,11.145876897778166,Weak
decoder-it,11.091301311622004,Weak
BrokerNekoNETWORK,11.060212524595329,Weak
matt8707,10.80095056733228,Weak
liling0509,10.718510521179446,Weak
dsrscientist,10.639686264336063,Weak
Cesar-Hack-Gray,10.60429478360048,Weak
CodeTips,10.5791828852159,Weak
MyDearGreatTeacher,10.562916529810622,Weak
onewayticket255,10.380717730876995,Weak
Patalin,10.260692964742127,Weak
trextoken,10.248685469111955,Weak
Candy-Box,10.217909379896298,Weak
maxonflutter,9.56774416532516,Weak
Tartarus2014,9.364364676015,Weak
lspil,9.3594457669857,Weak
HeshamAsem,9.345497733008074,Weak
azhernan,9.233161590840858,Weak
rubyhan1314,9.159910963274214,Weak
Alimz-z,9.093081997536324,Weak
HanMENG15990045033,9.048163531171,Weak
peterq,8.865149365200907,Weak
heroseh,8.822765057067393,Weak
galencolin,8.817804390836748,Weak
fire2x,8.689089015400121,Weak
shin-mallang,8.681803347724532,Weak
chrisj21,8.636751966257506,Weak
d3adrabbit,8.62558676544699,Weak
bakrgit,8.608247852181862,Weak
openbullet,8.51115678425041,Weak
Tzadiko,8.4109561091798,Weak
DuYi-Edu,8.373896146311573,Weak
WilliamDosSantos,8.35610851651159,Weak
duynguyenod,8.237783344125972,Weak
alphaSeclab,8.212915724309468,Weak
bcndev,8.105003853471096,Weak
ymmmmmmmm,8.082761093282798,Weak
ed-roh,8.028525013670745,Weak
lashaNoz,8.011263951143185,Weak
FriendsOfGalaxy,7.970248086958662,Weak
loujie0822,7.8624519249122855,Weak
NTDEV-byte,7.692399536634888,Weak
ganelson,7.65291939346276,Weak
zbezj,7.637899417249685,Weak
omegasisters,7.566838628860786,Weak
benyaminahmed,7.479220568736636,Weak
achuna33,7.39455026627455,Weak
MalwareStudio,7.370181196152323,Weak
pureqh,7.242811229981335,Weak
stack-heap-overflow,7.154503136369286,Weak
zhangti0708,7.091066197723741,Weak
jackcmay,6.886799201538494,Weak
JohannesVDM,6.7256550541924085,Weak
stacklens,6.713203635034638,Weak
eternity-oop,6.661442345657036,Weak
mrymsadeghi,6.656745121300908,Weak
webprogrammingunpas,6.611938213214465,Weak
bilguunint,6.610139808767819,Weak
swaggyP36000,6.504811326913369,Weak
kingToolbox,6.464200316508652,Weak
majacinka,6.445258966603191,Weak
joshcallander,6.387905737107523,Weak
Lolliedieb,6.363077619189831,Weak
RuCu6,6.351757470384399,Weak
xizhang20181005,6.31692065910574,Weak
hongriSec,6.314504802844169,Weak
Maasea,6.26796924626305,Weak
yankils,6.258982854711739,Weak
b1n4r1b01,6.221940500338647,Weak
hiwallet,6.157641223510041,Weak
a312863063,6.04146790923177,Weak
Sharma-NareshIT,5.959259747189712,Weak
vlady5lav,5.90707681358289,Weak
kvazis,5.902234264411774,Weak
mousepixels,5.890576184665186,Weak
devopshydclub,5.862668137103967,Weak
acmalexandria,5.761372130134113,Weak
isafulf,5.714563871048533,Weak
arditsulceteaching,5.7145564964455104,Weak
MentalOutlaw,5.692214344150365,Weak
Sxp-ID,5.690274923817675,Weak
wangtoken,5.662527872064345,Weak
MikuChan03,5.643550996916339,Weak
cnblogs-team,5.638926689571285,Weak
vaxilu,5.606750414982038,Weak
datasciencescoop,5.605873957203805,Weak
h65wang,5.501978362121498,Weak
gamesir123,5.4866736285129605,Weak
TechnicalMujeeb,5.48082763191092,Weak
benwang6,5.3766576185100945,Weak
edwardosamosir,5.293196177091218,Weak
DarknessCyberTeam,5.290625998748794,Weak
Little-Potato-1990,5.2700310516848035,Weak
enny09,5.149860095846961,Weak
KikiLetGo,5.02671892835221,Weak
0x7ff,5.002692962547847,Weak
sefyudem,4.877879895095695,Weak
996icu,4.658338967546982,Weak
spck-io,4.620544860383035,Weak
it-kamasutra,4.612009691040257,Weak
zm0612,4.508073151350722,Weak
linyiLYi,4.475547601949671,Weak
mai1zhi2,4.116299419319532,Weak
DeepSociety,4.096691893558138,Weak
mawg0ud,3.953076731085183,Weak
Internshala-Online-Trainings,3.8641410206731166,Weak
aespresso,3.7397184149479443,Weak
Choler,3.694625021303004,Weak
azeezsalu,3.585569224266706,Weak
TomsLabVIEWAdventure,3.4889028242931417,Weak
Sairyss,3.3301091077555185,Weak
pattern-f,3.3159027323632984,Weak
yamanefkar,3.225703321422806,Weak
freessservice,3.0649881622063475,Weak
jinkeyuu,2.8829462757182185,Weak
ARKInvest,2.722232086986274,Weak
pasta-auto,2.6604276111866767,Weak
jomakaze,2.650179473127011,Weak
sinwindie,2.6130550516733067,Weak
nilesh-taware,2.589059773448909,Weak
dataiteam,2.540369808374173,Weak
KimJun1010,2.480882065456825,Weak
AAAAAEXQOSyIpN2JZ0ehUQ,2.459591861740776,Weak
shishan100,2.424835956163747,Weak
Good-Old-Downloads,2.2477109715282353,Weak
Yvillia,2.112708862371875,Weak
Java0Tutor,2.017834257586337,Weak
cryptoexpertNG,1.960481253142916,Weak
trexminer,1.924123356885616,Weak
Direwolf20-MC,1.9111603122506082,Weak
foryujian,1.5780195037363995,Weak
ISnehaRane,1.4965065820765133,Weak
armfly,1.4526563666224135,Weak
aa-miner,1.4296633268310117,Weak
DaniDevy,1.409347995290041,Weak
crossutility,1.3917777104762052,Weak
fuckcqcs,0.8141497909644926,Weak
PirateSoftware,0.5373688412286981,Weak
checkr-robot,0.455115075590534,Weak
changtuiqie,0.40019225410021875,Weak
fiverrSellerIntegration,0.3992666198723782,Weak
n1nty,0.3327478172613141,Weak
Fxxk-XueXiQiangGuo,0.26874589063130117,Weak
cloudatee,0.2508732899842485,Weak
DuyTrungONT,0.0993851404581747,Weak
iost-hub,0.09576094328570406,Weak
openbilibili,0.0,Weak
